,t0 medication,t1 chronic,t2 help,t3 else,t4 weight,t5 right,t6 covid,t7 week,t8 sex,t9 side,t10 woman,t11 nt,t12 told,t13 control,t14 cramp,t15 surgery,t16 really,t17 nt,t18 cyst,t19 amp,dominant_topic
pnenb9,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.29,0.24,0.0,0.0,0.0,0.0,0.15,0.19,0.0,0.0,0.06,0.0,0.0,7
pnfp6g,0.05,0.0,0.0,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.17,0.12,0.05,0.0,0.0,0.31,0.13,0.0,0.0,16
pnj1gr,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.07,0.0,15
pnj6pl,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
pnjrvl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.27,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.0,8
pnjvb1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.54,0.0,0.0,17
pnk70g,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,16
pnm26p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.63,0.0,0.0,0.0,0.0,15
pnm398,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.45,0.0,0.24,0.0,0.0,15
pnn35y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0.24,0.0,0.0,0.43,0.0,0.0,0.08,0.0,15
pnnaok,0.0,0.0,0.0,0.06,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.2,0.05,0.0,0.0,0.0,14
pno3gx,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.06,0.0,0.0,0.4,0.01,0.0,17
pno5bj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.59,0.09,0.22,0.0,0.0,0.0,0.0,0.0,12
pnob8i,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,14
pnpof2,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.34,0.0,0.12,0.0,0.0,15
pnqvx8,0.0,0.0,0.0,0.04,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.47,0.0,0.0,0.09,0.0,15
pnuf2w,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.35,0.0,0.0,0.0,0.13,0.0,0.0,0.0,10
pnwatd,0.01,0.01,0.22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.63,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10
pnwbj8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,17
pnxja5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.51,0.01,0.01,0.01,0.39,0.01,0.01,0.01,0.01,11
pny1w3,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.27,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
pnzjqt,0.0,0.0,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,16
pnzsi1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.36,0.0,0.25,0.0,0.0,0.0,14
po0rvo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.23,0.61,0.0,0.0,0.0,0.04,0.0,14
po1l0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.04,0.07,0.19,0.03,0.0,7
po25ol,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,15
po4kog,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
po4nsu,0.01,0.01,0.01,0.13,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.74,0.01,0.01,0.01,0.01,0.01,14
po6vkq,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
po77yt,0.12,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
po7r8h,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,5
po7ygh,0.0,0.0,0.07,0.0,0.05,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.47,0.03,0.0,17
po91n8,0.0,0.0,0.0,0.06,0.0,0.27,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,17
poa2sa,0.01,0.01,0.48,0.01,0.01,0.01,0.01,0.01,0.37,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2
poabyh,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.63,0.0,0.0,0.0,0.0,0.0,0.05,0.0,12
poay2a,0.0,0.0,0.0,0.0,0.19,0.23,0.0,0.0,0.0,0.02,0.0,0.04,0.17,0.0,0.03,0.11,0.14,0.0,0.05,0.0,5
poc5hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.25,0.0,0.25,0.17,0.0,0.0,0.03,0.0,11
pod0p0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.41,0.0,0.0,0.23,0.22,0.0,0.0,0.0,12
poecm8,0.05,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.23,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,9
poftuf,0.0,0.0,0.0,0.15,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.08,0.0,0.0,0.11,0.0,5
pog148,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.14,0.0,0.0,0.0,14
pojyaj,0.0,0.0,0.06,0.05,0.0,0.43,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,5
pon0a3,0.0,0.0,0.0,0.1,0.06,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,16
poqt70,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.17,0.0,0.19,0.0,0.0,0.0,0.0,0.37,0.0,0.0,17
poqz7e,0.0,0.0,0.22,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.11,0.0,0.0,0.0,4
potuem,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.14,0.0,0.1,0.0,0.0,2
powj30,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,0.47,0.0,0.0,0.0,16
powsoq,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.35,0.0,0.0,0.04,0.0,15
poxn28,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.27,0.02,0.0,0.31,0.09,0.19,0.02,0.01,15
poy4tt,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.61,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,11
poz83z,0.0,0.0,0.0,0.17,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.47,0.0,0.0,0.0,0.07,15
pozm4b,0.0,0.0,0.0,0.12,0.08,0.0,0.0,0.11,0.0,0.0,0.19,0.0,0.07,0.0,0.0,0.11,0.0,0.32,0.0,0.0,17
pp13xz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.16,0.0,0.0,0.28,0.0,0.0,0.0,0.0,8
pp1mxg,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.27,0.0,0.02,0.02,0.02,0.23,0.11,0.0,0.03,0.0,0.0,0.01,0.0,7
pp2j1w,0.0,0.0,0.09,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,15
pp2lyn,0.0,0.0,0.0,0.15,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.08,0.0,0.0,0.0,0.0,14
pp2zuk,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.08,0.03,17
pp344g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.12,0.2,0.25,0.0,15
pp56m7,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.07,0.0,2
pp5nav,0.02,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.09,0.18,0.0,0.0,0.0,0.21,0.27,0.0,0.0,0.0,0.0,15
pp5rsp,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.11,0.0,0.0,0.0,0.0,0.0,12
pp5z4a,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.48,0.09,0.0,0.0,0.05,0.0,14
pp6l2o,0.01,0.01,0.01,0.01,0.65,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.22,0.01,4
ppay6a,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.27,0.0,0.0,0.0,0.2,0.0,0.06,0.07,0.0,0.08,0.16,0.07,0.0,7
ppbzby,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.21,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5
ppe146,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.16,0.03,0.16,0.0,0.0,0.51,0.0,0.0,17
ppemyq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,14
ppgdvm,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.08,0.39,0.27,0.0,0.0,0.0,0.0,14
ppjplb,0.0,0.02,0.06,0.0,0.26,0.0,0.0,0.11,0.0,0.09,0.07,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.04,4
ppkkq5,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
ppkltv,0.06,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.0,0.26,0.0,0.0,17
pplsc4,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
ppman7,0.13,0.0,0.11,0.0,0.18,0.19,0.0,0.0,0.0,0.16,0.07,0.0,0.0,0.04,0.0,0.0,0.06,0.0,0.04,0.0,5
ppne1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.3,0.28,0.0,0.0,16
pppzp9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
pppzxo,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.52,0.0,0.0,17
ppqig9,0.0,0.02,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,5
ppqtzz,0.0,0.06,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.27,0.0,0.0,15
ppr3tq,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.22,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,14
pptsu6,0.0,0.0,0.08,0.0,0.0,0.4,0.0,0.0,0.38,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
ppu9mx,0.13,0.0,0.0,0.0,0.07,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.2,0.2,0.06,0.0,16
ppvopd,0.0,0.0,0.0,0.05,0.0,0.51,0.0,0.1,0.04,0.04,0.0,0.09,0.0,0.0,0.06,0.1,0.0,0.0,0.0,0.0,5
ppx2c7,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.0,0.05,0.0,0.13,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.0,15
ppygx9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.17,0.17,0.0,0.1,0.07,0.35,0.0,0.0,0.0,16
ppzpqu,0.04,0.0,0.28,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.05,2
pq02rp,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.12,4
pq0s9i,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,15
pq1h6s,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.1,0.0,0.12,0.18,0.0,7
pq2ple,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.05,5
pq2tuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.1,0.18,0.0,0.0,0.36,0.0,0.0,0.1,0.0,15
pq5tef,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,11
pq8dks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,15
pq8pw8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.05,2
pq9j6r,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.06,0.17,0.29,0.0,0.0,0.15,0.17,0.0,0.03,0.0,12
pqflhy,0.01,0.01,0.01,0.24,0.01,0.53,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5
pqn1h0,0.0,0.0,0.2,0.09,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
pqpi78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.12,0.0,0.02,0.55,0.0,0.0,0.0,0.03,0.0,14
pqrkrp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.18,0.03,0.0,0.1,0.0,0.12,0.0,0.38,0.0,0.0,17
pqrkz0,0.0,0.0,0.53,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,2
pquyk2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.76,0.0,0.0,17
pqwjdn,0.0,0.0,0.0,0.08,0.0,0.2,0.0,0.1,0.09,0.0,0.0,0.2,0.08,0.0,0.0,0.16,0.0,0.0,0.0,0.08,5
pqxog1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,15
pr050c,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.34,0.34,0.0,0.0,16
pr0xrt,0.01,0.01,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.57,0.01,0.01,0.01,0.01,0.01,0.01,0.01,12
pr1fn7,0.06,0.0,0.21,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,3
pr2154,0.0,0.03,0.11,0.06,0.38,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4
pr2k1s,0.0,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.26,0.0,0.07,0.14,0.0,0.0,14
pr5ufi,0.01,0.01,0.01,0.01,0.88,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4
pr88vh,0.03,0.0,0.0,0.08,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.11,0.3,0.0,0.26,0.14,0.0,0.0,0.0,0.0,12
pr9gmp,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.31,0.0,0.0,0.0,0.24,0.0,0.0,0.13,0.0,0.17,0.0,0.0,0.0,7
prafm0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.13,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.31,0.03,0.09,17
prdcv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.13,0.29,0.0,0.0,0.26,0.0,0.0,8
preo1h,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.24,0.13,0.0,0.08,0.0,0.15,0.02,0.31,0.0,0.0,0.0,0.0,0.0,14
prfjxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.04,0.0,0.0,0.0,0.0,0.1,0.23,0.0,0.0,0.0,0.0,0.0,7
prfwwq,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.43,0.0,0.0,0.15,0.0,15
prgg1s,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.2,0.0,0.0,0.0,0.0,0.0,12
prhewe,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.86,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10
prie0k,0.0,0.0,0.0,0.1,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.05,0.0,0.1,0.0,0.0,0.1,0.0,11
prl6ow,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.49,0.06,0.06,17
prlzv6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.48,0.0,0.0,0.1,0.0,0.15,0.0,0.0,12
prm2k2,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.14,0.0,0.41,0.02,0.0,17
pro2ax,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.59,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,10
pror0t,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21,0.01,0.01,0.01,0.01,0.61,0.01,0.01,0.01,0.01,0.01,14
prp7nm,0.03,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.09,0.09,0.0,0.36,0.0,0.0,17
prpqk8,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,5
prqn55,0.0,0.09,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.09,0.22,0.0,0.0,0.06,10
prr7oz,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.04,0.02,0.0,0.14,0.24,0.0,0.07,0.0,0.13,0.0,0.0,0.0,4
prv3po,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,10
prw5zf,0.07,0.0,0.0,0.0,0.0,0.48,0.0,0.23,0.0,0.0,0.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,5
prwdd9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.81,0.01,0.01,0.01,0.01,0.01,14
prwgwi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,17
prxywo,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.08,0.15,0.0,0.07,0.03,7
ps0phy,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.44,0.07,0.0,0.14,0.0,15
ps1cai,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.41,0.0,0.0,0.45,0.0,0.0,0.05,0.0,15
ps1dwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.14,0.0,0.41,0.0,0.07,0.0,0.0,0.0,0.0,13
ps35pt,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,2
ps3jh3,0.0,0.0,0.03,0.03,0.0,0.12,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,17
ps3nrj,0.0,0.0,0.0,0.07,0.0,0.33,0.0,0.0,0.0,0.05,0.0,0.0,0.33,0.0,0.1,0.0,0.0,0.0,0.09,0.0,5
ps3oki,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.01,0.01,0.16,0.01,2
ps5b9m,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0.39,0.08,0.05,0.0,0.33,0.0,0.0,0.0,0.0,11
ps6pt1,0.0,0.0,0.08,0.0,0.0,0.27,0.0,0.42,0.0,0.0,0.0,0.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
ps6weq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.25,0.0,0.0,0.26,0.1,0.0,0.0,0.18,0.0,0.0,0.03,0.0,11
ps79ni,0.0,0.0,0.0,0.0,0.11,0.07,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.26,0.39,0.02,0.0,17
ps7x1z,0.0,0.0,0.29,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.08,0.0,0.0,0.0,0.46,0.0,0.0,0.03,16
ps9pt1,0.05,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,14
ps9qss,0.05,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,14
psbo7m,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.18,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
psbz5d,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.17,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,10
psc2tc,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.29,0.0,0.14,0.17,0.0,0.0,0.0,0.0,0.0,7
psccrt,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.17,0.15,0.0,0.0,0.0,0.24,0.08,0.14,0.0,0.0,0.0,0.0,0.0,12
psd58p,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8
pseht5,0.0,0.0,0.1,0.11,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
psie5y,0.0,0.0,0.33,0.09,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,8
psix7s,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.42,0.0,0.0,0.14,0.0,0.0,14
psjdmh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.1,0.18,0.0,0.16,0.0,0.36,0.0,0.0,17
psjvho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.5,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,8
psklag,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.06,5
